record_id,scientific_name,family,genus,species,common_name,year,year_normalized,day_of_year,month,season,decade,latitude,longitude,location_grid,region,prefecture,temperature_avg,temperature_min,temperature_max,precipitation,deviation_from_baseline,trait,is_prediction
swc_2028,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,87.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-1.811051693404636,beginning of flowering,False
swc_2182,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,87.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-1.4818920916481915,beginning of flowering,False
swc_2237,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,87.0,3.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,-0.9571836346336795,beginning of flowering,False
swc_2141,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,88.0,3.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,0.0428163653663205,beginning of flowering,False
swc_2216,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,88.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-0.8110516934046359,beginning of flowering,False
swc_5268,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,88.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-0.8110516934046359,beginning of flowering,False
swc_8974,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,88.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-0.48189209164819147,beginning of flowering,False
swc_11769,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,88.0,3.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-9.030888030888036,beginning of flowering,False
swc_1952,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,89.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,0.1889483065953641,beginning of flowering,False
swc_4081,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,89.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,0.5181079083518085,beginning of flowering,False
swc_12451,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,89.0,3.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-8.030888030888036,beginning of flowering,False
swc_3399,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,90.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,1.188948306595364,beginning of flowering,False
swc_5038,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,90.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,1.188948306595364,beginning of flowering,False
swc_10323,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,90.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,1.5181079083518085,beginning of flowering,False
swc_12153,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,90.0,3.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-7.030888030888036,beginning of flowering,False
swc_2045,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,91.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,3.0428163653663205,beginning of flowering,False
swc_3375,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,91.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,2.188948306595364,beginning of flowering,False
swc_6443,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,91.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,2.5181079083518085,beginning of flowering,False
swc_10434,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,91.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,2.188948306595364,beginning of flowering,False
swc_10710,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,91.0,4.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-6.030888030888036,beginning of flowering,False
swc_10969,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,91.0,4.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,-3.6534090909090935,beginning of flowering,False
swc_3361,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,3.188948306595364,beginning of flowering,False
swc_10292,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,3.5181079083518085,beginning of flowering,False
swc_10354,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,3.188948306595364,beginning of flowering,False
swc_10365,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,4.0428163653663205,beginning of flowering,False
swc_10621,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-5.030888030888036,beginning of flowering,False
swc_10627,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,44.22,12.02,44.2_12.0,Italy,Italy,,,,,-7.513274336283189,beginning of flowering,False
swc_11000,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,92.0,4.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,-2.6534090909090935,beginning of flowering,False
swc_2270,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,93.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,4.5181079083518085,beginning of flowering,False
swc_2546,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,93.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,4.188948306595364,beginning of flowering,False
swc_2555,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,93.0,4.0,Spring,2000,45.06,4.65,45.1_4.6,France,France,,,,,4.188948306595364,beginning of flowering,False
swc_7174,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,93.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,4.188948306595364,beginning of flowering,False
swc_10645,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,93.0,4.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-4.030888030888036,beginning of flowering,False
swc_10906,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,93.0,4.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,-1.6534090909090935,beginning of flowering,False
swc_2170,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,5.5181079083518085,beginning of flowering,False
swc_2349,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,6.0428163653663205,beginning of flowering,False
swc_2664,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,5.188948306595364,beginning of flowering,False
swc_3359,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,5.188948306595364,beginning of flowering,False
swc_11630,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,51.28,0.45,51.3_0.4,United Kingdom,United Kingdom,,,,,-6.213333333333338,beginning of flowering,False
swc_12447,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-3.030888030888036,beginning of flowering,False
swc_12528,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,94.0,4.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,-0.6534090909090935,beginning of flowering,False
swc_2545,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,6.188948306595364,beginning of flowering,False
swc_2554,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,45.06,4.65,45.1_4.6,France,France,,,,,6.188948306595364,beginning of flowering,False
swc_5540,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,6.5181079083518085,beginning of flowering,False
swc_8125,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,6.188948306595364,beginning of flowering,False
swc_11700,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,51.28,0.45,51.3_0.4,United Kingdom,United Kingdom,,,,,-5.213333333333338,beginning of flowering,False
swc_12292,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-2.030888030888036,beginning of flowering,False
swc_12527,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,95.0,4.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,0.3465909090909065,beginning of flowering,False
swc_2494,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,96.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,7.5181079083518085,beginning of flowering,False
swc_2544,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,96.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,7.188948306595364,beginning of flowering,False
swc_3240,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,96.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,8.04281636536632,beginning of flowering,False
swc_3356,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,96.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,7.188948306595364,beginning of flowering,False
swc_11780,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,96.0,4.0,Spring,2000,51.28,0.45,51.3_0.4,United Kingdom,United Kingdom,,,,,-4.213333333333338,beginning of flowering,False
swc_12433,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,96.0,4.0,Spring,2000,43.88,20.35,43.9_20.4,Serbia,Serbia,,,,,-1.0308880308880362,beginning of flowering,False
swc_2225,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,97.0,4.0,Spring,2000,45.06,4.65,45.1_4.6,France,France,,,,,8.188948306595364,beginning of flowering,False
swc_2391,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,97.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,8.518107908351809,beginning of flowering,False
swc_2840,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,97.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,9.04281636536632,beginning of flowering,False
swc_3350,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,97.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,8.188948306595364,beginning of flowering,False
swc_7320,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,97.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,8.188948306595364,beginning of flowering,False
swc_11779,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,97.0,4.0,Spring,2000,51.28,0.45,51.3_0.4,United Kingdom,United Kingdom,,,,,-3.2133333333333383,beginning of flowering,False
swc_2739,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,98.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,9.518107908351809,beginning of flowering,False
swc_2796,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,98.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,9.188948306595364,beginning of flowering,False
swc_2831,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,98.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,10.04281636536632,beginning of flowering,False
swc_4427,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,98.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,9.188948306595364,beginning of flowering,False
swc_11762,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,98.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-12.12631578947368,beginning of flowering,False
swc_2487,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,10.518107908351809,beginning of flowering,False
swc_2680,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,11.04281636536632,beginning of flowering,False
swc_3040,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,10.188948306595364,beginning of flowering,False
swc_3062,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,45.06,4.65,45.1_4.6,France,France,,,,,10.188948306595364,beginning of flowering,False
swc_8900,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,48.29,16.43,48.3_16.4,Austria,Austria,,,,,1.984732824427482,beginning of flowering,False
swc_11603,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-11.12631578947368,beginning of flowering,False
swc_11922,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,99.0,4.0,Spring,2000,51.28,0.45,51.3_0.4,United Kingdom,United Kingdom,,,,,-1.2133333333333383,beginning of flowering,False
swc_2951,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,100.0,4.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,12.04281636536632,beginning of flowering,False
swc_3345,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,100.0,4.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,11.188948306595364,beginning of flowering,False
swc_4661,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,100.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,11.188948306595364,beginning of flowering,False
swc_11875,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,100.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-10.12631578947368,beginning of flowering,False
swc_2610,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,101.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,12.518107908351809,beginning of flowering,False
swc_6799,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,101.0,4.0,Spring,2000,50.55,4.66,50.6_4.7,Belgium,Belgium,,,,,-0.30555555555555713,beginning of flowering,False
swc_7997,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,101.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,12.188948306595364,beginning of flowering,False
swc_11541,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,101.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-9.12631578947368,beginning of flowering,False
swc_2815,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,102.0,4.0,Spring,2000,45.06,4.65,45.1_4.6,France,France,,,,,13.188948306595364,beginning of flowering,False
swc_2880,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,102.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,13.518107908351809,beginning of flowering,False
swc_11601,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,102.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-8.12631578947368,beginning of flowering,False
swc_12184,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,102.0,4.0,Spring,2000,51.28,0.45,51.3_0.4,United Kingdom,United Kingdom,,,,,1.7866666666666617,beginning of flowering,False
swc_2997,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,103.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,14.518107908351809,beginning of flowering,False
swc_7844,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,103.0,4.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,14.188948306595364,beginning of flowering,False
swc_11600,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,103.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-7.126315789473679,beginning of flowering,False
swc_3483,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,104.0,4.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,15.518107908351809,beginning of flowering,False
swc_11256,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,104.0,4.0,Spring,2000,50.62,6.98,50.6_7.0,Germany,Germany,,,,,-5.410138248847929,beginning of flowering,False
swc_11480,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,104.0,4.0,Spring,2000,53.51,9.74,53.5_9.7,Germany,Germany,,,,,-6.126315789473679,beginning of flowering,False
swc_12849,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,121.0,5.0,Spring,2000,60.32,6.66,60.3_6.7,Norway,Norway,,,,,-6.543010752688176,beginning of flowering,False
swc_12835,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2007,0.6170212765957447,123.0,5.0,Spring,2000,60.32,6.66,60.3_6.7,Norway,Norway,,,,,-4.543010752688176,beginning of flowering,False
swc_1762,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,62.0,3.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,-25.95718363463368,beginning of flowering,False
swc_3467,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,62.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-26.811051693404636,beginning of flowering,False
swc_9402,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,62.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-26.811051693404636,beginning of flowering,False
swc_8879,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,65.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-23.811051693404636,beginning of flowering,False
swc_9839,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,66.0,3.0,Spring,2000,42.76,2.98,42.8_3.0,France,France,,,,,-22.664335664335667,beginning of flowering,False
swc_9963,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,67.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-21.811051693404636,beginning of flowering,False
swc_1950,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,68.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-20.48189209164819,beginning of flowering,False
swc_8141,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,68.0,3.0,Spring,2000,42.76,2.98,42.8_3.0,France,France,,,,,-20.664335664335667,beginning of flowering,False
swc_1956,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,70.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-18.811051693404636,beginning of flowering,False
swc_3464,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,70.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-18.811051693404636,beginning of flowering,False
swc_8302,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,70.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-18.48189209164819,beginning of flowering,False
swc_5171,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,71.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-17.811051693404636,beginning of flowering,False
swc_6441,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,71.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-17.48189209164819,beginning of flowering,False
swc_1851,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,72.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-16.48189209164819,beginning of flowering,False
swc_1891,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,72.0,3.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,-15.95718363463368,beginning of flowering,False
swc_3463,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,72.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-16.811051693404636,beginning of flowering,False
swc_8148,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,72.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-16.811051693404636,beginning of flowering,False
swc_8296,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,72.0,3.0,Spring,2000,42.76,2.98,42.8_3.0,France,France,,,,,-16.664335664335667,beginning of flowering,False
swc_11323,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,72.0,3.0,Spring,2000,38.29,-1.5,38.3_-1.5,Spain,Spain,,,,,-10.897727272727266,beginning of flowering,False
swc_1807,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,73.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-15.481892091648191,beginning of flowering,False
swc_3458,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,73.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-15.811051693404636,beginning of flowering,False
swc_6986,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,73.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-15.811051693404636,beginning of flowering,False
swc_11338,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,73.0,3.0,Spring,2000,38.29,-1.5,38.3_-1.5,Spain,Spain,,,,,-9.897727272727266,beginning of flowering,False
swc_1770,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,74.0,3.0,Spring,2000,45.06,4.65,45.1_4.6,France,France,,,,,-14.811051693404636,beginning of flowering,False
swc_1911,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,74.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-14.481892091648191,beginning of flowering,False
swc_3322,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,74.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-14.811051693404636,beginning of flowering,False
swc_3457,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,74.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-14.811051693404636,beginning of flowering,False
swc_11274,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,74.0,3.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,-20.653409090909093,beginning of flowering,False
swc_1794,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,75.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-13.481892091648191,beginning of flowering,False
swc_1864,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,75.0,3.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,-12.95718363463368,beginning of flowering,False
swc_3452,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,75.0,3.0,Spring,2000,43.69,4.43,43.7_4.4,France,France,,,,,-13.811051693404636,beginning of flowering,False
swc_6134,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,75.0,3.0,Spring,2000,43.76,4.46,43.8_4.5,France,France,,,,,-13.811051693404636,beginning of flowering,False
swc_11273,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,75.0,3.0,Spring,2000,42.11,24.7,42.1_24.7,Bulgaria,Bulgaria,,,,,-19.653409090909093,beginning of flowering,False
swc_1823,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,76.0,3.0,Spring,2000,44.58,-0.28,44.6_-0.3,France,France,,,,,-12.481892091648191,beginning of flowering,False
swc_1862,Prunus avium,Rosaceae,Prunus,avium,Sweet Cherry,2008,0.6382978723404256,76.0,3.0,Spring,2000,44.82,4.89,44.8_4.9,France,France,,,,,-11.95718363463368,beginning of flowering,False
